System,Teff,err,err.1,[Fe/H],erru,errd,M_A,errup,errdn,R_A,errup.1,errdn.1,loggA,errup.2,errdn.2,rho_A,errup.3,errdn.3,Period,e,errup.4,errdown,a(AU),errup.5,errdown.1,M_b,errup.6,errdn.4,R_b,errup.7,errdn.5,g_b,errup.8,errdn.6,rho_b,errup.9,errdn.7,Teq,err.2,err.3,Discovery_reference,Recent_reference,Rp_Rs,a_Rs,host_star,has_pdcsap,n_sectors,sector_list,pl_name,hostname,tic_id,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_orbeccen,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_imppar,pl_impparerr1,pl_impparerr2,pl_trandep,ttv_flag,st_teff,st_logg,st_rad,discoverymethod,nea_match_type
WASP-007,6520,70,70,0.0,0.1,0.1,1.317,0.072,0.072,1.478,0.088,0.088,4.218,0.048,0.048,0.408,0.068,0.068,4.955,0.0,-1.0,-1.0,0.0624,0.0011,0.0011,0.98,0.13,0.13,1.374,0.094,0.094,12.9,2.4,2.4,0.353,0.087,0.087,1530.0,45.0,45.0,2009ApJ...690L..89H,2012MNRAS.426.1291S,0.9296346414073072,9.078483498574489,WASP-007,True,4,"[0, 1, 2, 3]",WASP-7 b,WASP-7,TIC 389352124,87.03,0.93,-0.93,0.0956,0.0016,-0.0016,9.074,0.532,-0.476,,2455446.63493,0.0003,-0.0003,,,,,,,,0.0,6400.0,4.232,1.432,Transit,host_single
WASP-006,5430,48,58,-0.2,0.09,0.09,0.662,0.049,0.04,0.799,0.016,0.013,4.453,0.02,0.019,1.296,0.053,0.053,3.361,0.054,0.018,0.014,0.03827,0.00092,0.00079,0.415,0.023,0.018,1.138,0.025,0.02,7.96,0.3,0.28,0.282,0.013,0.012,1196.0,13.0,14.0,2009A+A...501..785G,2026MNRAS.545f2063M,1.4242803504380477,10.299469024559516,WASP-006,True,4,"[0, 1, 2, 3]",WASP-6 b,WASP-6,TIC 204376737,89.0,0.59,-0.41,,,,11.21,0.13,-0.14,,2454596.4326,0.000762,-0.00075,,,,0.195,0.077,-0.114,,0.0,5438.0,4.565,0.79,Transit,host_single
HD_001397,5528,50,50,0.273,0.05,0.05,1.322,0.04,0.04,2.328,0.05,0.056,3.826,0.02,0.018,0.105,0.007,0.006,11.536,0.265,0.023,0.023,0.1097,0.0011,0.0012,0.419,0.024,0.024,1.023,0.023,0.026,9.93,0.7,0.71,0.367,0.032,0.030,1228.0,10.0,10.0,2019A+A...623A.100N,2019A+A...623A.100N,0.4394329896907216,10.132737793631131,HD 001397,True,4,"[0, 1, 2, 3]",HD 1397 b,HD 1397,TIC 394137592,88.99,0.67,-0.73,0.04513,0.0003,-0.00025,10.1,0.24,-0.22,0.251,2458332.08261,0.0006,-0.0006,8.6016,0.0336,-0.0312,0.17,0.12,-0.11,0.2037,0.0,5521.0,3.823,2.336,Transit,host_single
Kepler-420,5520,80,80,0.27,0.09,0.09,0.99,0.05,0.05,1.13,0.14,0.14,4.32,0.1,0.10,0.7,0.25,0.25,86.648,0.772,0.045,0.045,0.382,0.006,0.006,1.45,0.35,0.35,0.94,0.12,0.12,-1.0,-1.0,-1,1.6,0.9,0.9,511.0,50.0,50.0,2014A+A...571A..37S,2014A+A...571A..37S,0.8318584070796461,72.69224343886376,Kepler-420,True,4,"[0, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
HD_042813d,5289,69,69,0.24,0.05,0.05,0.901,0.043,0.043,0.98,0.007,0.007,4.39,0.03,0.03,1.01,0.07,0.07,6.43,-1.0,-1.0,-1.0,0.0673,0.0012,0.0012,0.0162,0.0013,0.0013,0.137,0.004,0.004,-1.0,-1.0,-1,-1.0,-1.0,-1,920.0,16.0,16.0,2023A+A...679A..33D,2024A+A...688A.223E,0.1397959183673469,14.76699546234146,HD 042813d,True,4,"[0, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
HD_042813c,5289,69,69,0.24,0.05,0.05,0.901,0.043,0.043,0.98,0.007,0.007,4.39,0.03,0.03,1.01,0.07,0.07,3.538,-1.0,-1.0,-1.0,0.04518,0.00082,0.00082,0.0142,0.001,0.001,0.138,0.004,0.004,-1.0,-1.0,-1,-1.0,-1.0,-1,1123.0,19.0,19.0,2023A+A...679A..33D,2024A+A...688A.223E,0.1408163265306122,9.913415378730864,HD 042813c,True,4,"[0, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
HD_042813b,5289,69,69,0.24,0.05,0.05,0.901,0.043,0.043,0.98,0.007,0.007,4.39,0.03,0.03,1.01,0.07,0.07,13.631,-1.0,-1.0,-1.0,0.111,0.002,0.0020,0.0286,0.0025,0.0025,0.304,0.004,0.004,-1.0,-1.0,-1,-1.0,-1.0,-1,716.0,12.0,12.0,2023A+A...679A..33D,2024A+A...688A.223E,0.310204081632653,24.35566859316348,HD 042813b,True,4,"[0, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
Kepler-437b,4551,100,100,0.0,0.1,0.1,0.707,0.033,0.027,0.68,0.026,0.024,4.629,0.015,0.026,2.25,0.18,0.18,66.651,0.02,0.08,0.02,0.288,0.066,0.040,-1.0,-1.0,-1.0,0.191,0.02,0.015,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2015ApJ...800...99T,2015ApJ...800...99T,0.2808823529411764,91.0723887617178,Kepler-437b,True,4,"[0, 1, 2, 3]",Kepler-437 b,Kepler-437,TIC 273138666,89.9,0.1,-0.23,0.0279,0.0021,-0.0042,91.0,14.0,-12.0,0.02,2455670.6876,0.0023,-0.0023,5.59,0.21,-0.29,0.56,0.3,-0.31,,0.0,4551.0,4.629,0.68,Transit,planet_name
Kepler-434,5970,100,100,0.35,0.15,0.15,1.198,0.093,0.093,1.38,0.13,0.13,4.242,0.055,0.055,0.46,0.11,0.11,12.875,0.131,0.072,0.072,0.1143,0.003,0.0030,2.86,0.35,0.35,1.13,0.26,0.18,55.0,19.0,23,1.8,1.0,1.0,1000.0,45.0,45.0,2015A+A...575A..71A,2015A+A...575A..71A,0.8188405797101449,17.810261534107678,Kepler-434,True,4,"[0, 1, 2, 3]",Kepler-434 b,Kepler-434,TIC 270611401,86.46,0.38,-0.74,0.0835,0.014,-0.008,17.9,1.6,-1.6,0.131,2455003.02283,0.00042,-0.00042,2.288,0.045,-0.045,0.979,0.031,-0.031,,0.0,5977.0,4.242,1.38,Transit,host_single
HATS-21,5695,67,67,0.3,0.04,0.04,1.08,0.026,0.026,1.021,0.089,0.036,4.453,0.055,0.055,1.0,0.11,0.23,3.554,0.0,0.149,0.0,0.04676,0.00038,0.00038,0.332,0.04,0.03,1.123,0.147,0.054,6.5,1.1,1.4,0.219,0.047,0.065,1284.0,55.0,31.0,arXiv:1607.00322,arXiv:1607.00322,1.099902056807052,9.848087832525946,HATS-21,True,4,"[0, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
HATS-19,5896,77,77,0.24,0.05,0.05,1.303,0.083,0.083,1.75,0.25,0.25,4.07,0.1,0.10,0.24,0.1,0.1,4.57,0.3,0.1,0.1,0.0589,0.0013,0.0013,0.427,0.071,0.071,1.66,0.27,0.21,3.8,0.98,0.78,0.087,0.031,0.031,1570.0,110.0,110.0,arXiv:1607.00322,arXiv:1607.00322,0.9485714285714284,7.237363719611751,HATS-19,True,4,"[0, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
OGLE-TR-113,4790,75,75,0.09,0.08,0.08,0.755,0.097,0.097,0.766,0.038,0.038,4.548,0.021,0.021,1.679,0.064,0.064,1.432,0.0,-1.0,-1.0,0.02265,0.00101,0.00101,1.23,0.2,0.2,1.088,0.054,0.054,25.7,3.4,3.4,0.89,0.13,0.13,1342.0,22.0,22.0,2004A+A...421L..13B,2012MNRAS.426.1291S,1.4203655352480418,6.358323051330767,OGLE-TR-113,True,4,"[0, 1, 2, 3]",OGLE-TR-113 b,OGLE-TR-113,TIC 915110182,87.8,1.6,-0.62,,,,,,,,,,,,,,,,,2.103,0.0,4790.0,4.552,0.774,Transit,host_single
OGLE-TR-056,6119,62,62,0.25,0.08,0.08,1.339,0.101,0.101,1.737,0.045,0.045,4.086,0.019,0.019,0.256,0.011,0.011,1.212,0.0,-1.0,-1.0,0.02453,0.00061,0.00061,1.41,0.17,0.17,1.734,0.058,0.058,11.6,1.3,1.3,0.253,0.031,0.031,2482.0,30.0,30.0,2003Natur.421..507K,2012MNRAS.426.1291S,0.9982728842832468,3.03669296020629,OGLE-TR-056,True,4,"[0, 1, 2, 3]",OGLE-TR-56 b,OGLE-TR-56,TIC 1425441246,77.6,0.91,-1.0,0.1027,0.0019,-0.0019,3.74,0.19,-0.15,,,,,,,,0.817,0.016,-0.031,0.9168,0.0,6050.0,4.258,1.363,Transit,host_single
HD_110113,5732,50,50,0.14,0.02,0.02,0.997,0.06,0.06,0.968,0.018,0.018,4.46,0.05,0.05,-1.0,-1.0,-1.0,2.541,0.093,0.079,0.064,0.035,0.001,0.001,0.0143,0.002,0.002,0.183,0.011,0.011,-1.0,-1.0,-1,2.19,0.57,0.44,1371.0,14.0,14.0,2021MNRAS.502.4842O,2021MNRAS.502.4842O,0.1890495867768595,7.774918404674889,HD 110113,True,4,"[0, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
HD_073583c,4511,110,110,0.0,0.09,0.09,0.73,0.02,0.02,0.65,0.02,0.02,4.62,0.12,0.12,2.66,0.27,0.27,18.88,0.08,0.11,0.06,0.1242,0.0055,0.0054,0.031,0.006,0.005,0.213,0.009,0.008,16.6,3.4,3.2,2.92,0.69,0.60,498.0,15.0,15.0,2022MNRAS.514.1606B,2022MNRAS.514.1606B,0.3276923076923076,41.08765846826731,HD 073583c,True,4,"[0, 1, 2, 3]",HD 73583 c,HD 73583,TIC 101011575,89.72,0.2,-0.27,0.03368,0.00089,-0.00083,41.11,1.25,-1.3,0.08,2459232.1682,0.0019,-0.0024,3.67,0.09,-0.102,0.21,0.23,-0.15,,0.0,4511.0,4.62,0.65,Transit,planet_name
HD_073583b,4511,110,110,0.0,0.09,0.09,0.73,0.02,0.02,0.65,0.02,0.02,4.62,0.12,0.12,2.66,0.27,0.27,6.398,0.09,0.09,0.06,0.0604,0.0027,0.0026,0.032,0.011,0.01,0.249,0.009,0.009,12.7,4.4,3.9,1.94,0.72,0.61,714.0,21.0,20.0,2022MNRAS.514.1606B,2022MNRAS.514.1606B,0.383076923076923,19.98143777361792,HD 073583b,True,4,"[0, 1, 2, 3]",HD 73583 b,HD 73583,TIC 101011575,88.37,0.18,-0.18,0.03932,0.00066,-0.00061,19.98,0.61,-0.63,0.09,2458517.69013,0.00056,-0.00059,2.143,0.029,-0.027,0.566,0.07,-0.068,,0.0,4511.0,4.62,0.65,Transit,planet_name
HD_073344,6220,64,64,0.18,0.043,0.043,1.2,0.02,0.02,1.22,0.04,0.04,4.39,0.02,0.02,0.719,0.033,0.033,15.611,0.03,0.019,0.013,0.131,0.003,0.002,0.0094,0.0079,0.006,0.2573,0.0073,0.0064,-1.0,-1.0,-1,0.51,0.44,0.33,911.0,7.0,7.0,2024A+A...688A..14S,2024A+A...688A..14S,0.2109016393442623,23.089504755503825,HD 073344,True,4,"[0, 1, 2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,none
TOI-5788c,5615,25,25,-0.32,0.04,0.04,0.87,0.04,0.04,0.87,0.006,0.006,4.42,0.01,0.01,1.34,0.09,0.09,16.213,0.048,0.051,0.033,0.1197,0.002,0.0020,0.0201,0.0038,0.0038,0.2027,0.0035,0.0035,-1.0,-1.0,-1,2.3,0.4,0.4,667.0,-1.0,-1.0,2026MNRAS.546ag158L,2026MNRAS.546ag158L,0.2329885057471264,29.585441234230466,TOI-5788c,True,4,"[0, 1, 2, 3]",TOI-5788 c,TOI-5788,TIC 42883782,89.6,0.25,-0.25,0.02394,0.00037,-0.00037,,,,0.046,2459608.591365,0.0008,-0.0008,,,,,,,,0.0,5615.0,4.42,0.87,Transit,planet_name
TOI-5788b,5615,25,25,-0.32,0.04,0.04,0.87,0.04,0.04,0.87,0.006,0.006,4.42,0.01,0.01,1.34,0.09,0.09,6.341,0.061,0.066,0.042,0.064,0.0011,0.0011,0.0117,0.003,0.003,0.1363,0.0067,0.0067,-1.0,-1.0,-1,4.3,1.2,1.2,910.0,-1.0,-1.0,2026MNRAS.546ag158L,2026MNRAS.546ag158L,0.1566666666666666,15.818448111869252,TOI-5788b,True,4,"[0, 1, 2, 3]",TOI-5788 b,TOI-5788,TIC 42883782,87.94,0.26,-0.2,0.0161,0.00076,-0.00076,,,,0.061,2459611.7425,0.002,-0.002,,,,,,,,0.0,5615.0,4.42,0.87,Transit,planet_name
Kepler-160c,5471,115,37,-0.36,0.5,0.5,0.922,-1.0,-1.0,1.118,0.015,0.045,4.51,0.3,0.30,1.88,0.68,0.68,13.699,-1.0,-1.0,-1.0,0.1192,0.004,0.0080,-1.0,-1.0,-1.0,0.335,0.021,0.008,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2014ApJ...784...45R,2020A+A...638A..10H,0.2996422182468694,22.92649182403411,Kepler-160c,True,4,"[0, 1, 2, 3]",Kepler-160 c,Kepler-160,TIC 158555483,,,,0.0308,0.00091,-0.00053,22.95,0.66,-1.53,,2455004.4805,0.0011,-0.0011,,,,0.26,0.19,-0.15,,1.0,5471.0,,1.118,Transit,planet_name
Kepler-160b,5471,115,37,-0.36,0.5,0.5,0.922,-1.0,-1.0,1.118,0.015,0.045,4.51,0.3,0.30,1.88,0.68,0.68,4.309,-1.0,-1.0,-1.0,0.0551,0.0019,0.0037,-1.0,-1.0,-1.0,0.153,0.005,0.005,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,2014ApJ...784...45R,2020A+A...638A..10H,0.1368515205724507,10.597732378391608,Kepler-160b,True,4,"[0, 1, 2, 3]",Kepler-160 b,Kepler-160,TIC 158555483,,,,0.01399,0.00044,-0.00032,10.62,0.3,-0.71,,2454967.032,0.0028,-0.0023,,,,0.19,0.23,-0.13,,0.0,5471.0,,1.118,Transit,planet_name
Kepler-305c,5090,101,101,0.03,0.1,0.1,0.827,0.046,0.046,0.792,0.025,0.025,4.561,0.15,0.150,1.65,0.17,0.17,8.291,0.005,0.005,0.005,0.0771,-1.0,-1,0.0133,0.0066,0.0066,0.2226,0.0079,0.0078,-1.0,-1.0,-1,-1.0,-1.0,-1,729.0,-1.0,-1.0,2013ApJ...778..110M,2023A+A...669A.117L,0.281060606060606,20.93304221906277,Kepler-305c,True,4,"[0, 1, 2, 3]",Kepler-305 c,Kepler-305,TIC 171879024,,,,,,,,,,,,,,,,,,,,,1.0,,4.51,0.8,Transit,planet_name
Kepler-305b,5090,101,101,0.03,0.1,0.1,0.827,0.046,0.046,0.792,0.025,0.025,4.561,0.15,0.150,1.65,0.17,0.17,5.487,0.005,0.0035,0.0034,0.0586,-1.0,-1,0.018,0.0083,0.0083,0.2524,0.0084,0.0084,-1.0,-1.0,-1,-1.0,-1.0,-1,833.0,-1.0,-1.0,2013ApJ...778..110M,2023A+A...669A.117L,0.3186868686868687,15.910198106836294,Kepler-305b,True,4,"[0, 1, 2, 3]",Kepler-305 b,Kepler-305,TIC 171879024,,,,,,,,,,,,,,,,,,,,,1.0,,4.51,0.8,Transit,planet_name
TOI-5688,3713,59,59,0.47,0.16,0.16,0.6,0.02,0.02,0.57,0.02,0.02,4.69,0.04,0.04,3.14,0.22,0.21,2.948,0.128,0.078,0.077,0.03379,0.00046,0.00045,0.39,0.074,0.077,0.92,0.053,0.052,-1.0,-1.0,-1,0.46,0.15,0.11,742.0,18.0,18.0,2025AJ....169..166D,2025AJ....169..166D,1.6140350877192984,12.747249580017929,TOI-5688,True,4,"[0, 1, 2, 3]",TOI-5688 A b,TOI-5688 A,TIC 193634953,87.05,0.31,-0.25,0.164,0.007,-0.009,12.5,0.5,-0.45,0.128,2459771.26024,0.00058,-0.00058,1.68,0.11,-0.09,0.714,0.046,-0.095,,0.0,3713.0,4.69,0.57,Transit,host_single
TOI-5126c,6150,110,130,0.18,0.13,0.13,1.24,0.05,0.046,1.241,0.032,0.027,4.224,0.051,0.062,0.655,0.046,0.056,17.9,0.0,-1.0,-1.0,0.1439,0.0019,0.0018,-1.0,-1.0,-1.0,0.344,0.015,0.014,-1.0,-1.0,-1,-1.0,-1.0,-1,971.0,31.0,27.0,2024MNRAS.527.8768F,2024MNRAS.527.8768F,0.2771958098307815,24.934012067753407,TOI-5126c,True,4,"[0, 1, 2, 3]",TOI-5126 c,TOI-5126,TIC 27064468,89.23,0.32,-0.25,0.02854,0.0008,-0.0009,24.99,0.57,-0.74,0.0,2459613.7443,0.0049,-0.0029,5.34,0.14,-0.17,0.34,0.1,-0.14,,0.0,6150.0,4.224,1.241,Transit,planet_name
TOI-5126b,6150,110,130,0.18,0.13,0.13,1.24,0.05,0.046,1.241,0.032,0.027,4.224,0.051,0.062,0.655,0.046,0.056,5.459,0.0,-1.0,-1.0,0.06519,0.00087,0.00082,-1.0,-1.0,-1.0,0.423,0.014,0.012,-1.0,-1.0,-1,-1.0,-1.0,-1,1442.0,46.0,40.0,2024MNRAS.527.8768F,2024MNRAS.527.8768F,0.3408541498791297,11.295679268219908,TOI-5126b,True,4,"[0, 1, 2, 3]",TOI-5126 b,TOI-5126,TIC 27064468,88.79,0.72,-0.53,0.03498,0.00065,-0.0006,11.32,0.26,-0.33,0.0,2459627.03862,0.00043,-0.00039,3.726,0.017,-0.016,0.24,0.1,-0.14,,0.0,6150.0,4.224,1.241,Transit,planet_name
TOI-5110,6154,38,71,0.067,0.027,0.049,1.46,0.09,0.09,2.359,0.059,0.059,3.95,0.04,0.11,0.116,0.017,0.015,30.159,0.745,0.03,0.027,0.2157,0.0042,0.0042,2.9,0.13,0.13,1.069,0.054,0.052,63.0,7.1,6.6,2.22,0.38,0.32,976.0,33.0,32.0,2025A+A...694A..36H,2025A+A...694A..36H,0.4531581178465451,19.66189430257307,TOI-5110,True,4,"[0, 1, 2, 3]",TOI-5110 b,TOI-5110,TIC 239977528,85.2,2.1,-1.2,0.04709,0.00096,-0.00091,,,,0.745,2459503.679,0.0012,-0.0013,4.217,0.07,-0.062,0.43,0.12,-0.22,0.2217,0.0,6160.0,3.869,2.333,Transit,host_single
WASP-061,6250,150,150,-0.1,0.12,0.12,1.27,0.06,0.06,1.39,0.03,0.03,4.256,0.009,0.013,0.476,0.007,0.02,3.856,0.0,0.26,0.0,0.0521,0.0008,0.0008,2.06,0.16,0.16,1.22,0.03,0.03,32.3,2.3,2.6,1.17,0.09,0.10,1624.0,21.0,15.0,2012MNRAS.426..739H,2017MNRAS.464..810,0.8776978417266188,8.059833605740755,WASP-061,True,4,"[0, 1, 2, 3]",WASP-61 b,WASP-61,TIC 13021029,89.35,0.56,-0.56,,,,8.15,0.24,-0.24,0.0,,,,,,,,,,0.88,0.0,6250.0,4.26,1.55,Transit,host_single
HATS-07,4985,50,50,0.25,0.08,0.08,0.849,0.027,0.027,0.815,0.049,0.035,4.545,0.049,0.049,1.57,0.23,0.23,3.185,0.0,0.17,0.0,0.04012,0.00043,0.00043,0.12,0.012,0.012,0.563,0.046,0.034,9.3,1.8,1.5,0.63,0.14,0.14,1084.0,32.0,32.0,2015ApJ...813..111B,2015ApJ...813..111B,0.69079754601227,10.585380373388212,HATS-07,True,4,"[0, 1, 2, 3]",HATS-7 b,HATS-7,TIC 220029715,87.92,0.75,-0.75,0.0711,0.0019,-0.0019,10.59,0.51,-0.67,0.17,2456528.29697,0.00058,-0.00058,2.2992,0.0288,-0.0288,0.39,0.11,-0.13,,0.0,4985.0,4.545,0.815,Transit,host_single
HATS-05,5304,50,50,0.19,0.08,0.08,0.936,0.028,0.028,0.871,0.023,0.023,4.53,0.02,0.02,-1.0,-1.0,-1.0,4.763,0.019,0.019,0.019,0.0542,0.0006,0.0006,0.237,0.012,0.012,0.912,0.025,0.025,7.08,0.49,0.49,0.29,0.03,0.03,1025.0,17.0,17.0,2014AJ....147..144Z,2014AJ....147..144Z,1.0470723306544203,13.38086793676598,HATS-05,True,4,"[0, 1, 2, 3]",HATS-5 b,HATS-5,TIC 139733308,89.3,0.3,-0.3,0.1076,0.0004,-0.0004,13.38,0.34,-0.34,0.019,2456273.79068,0.0001,-0.0001,2.9856,0.0096,-0.0096,0.158,0.057,-0.064,,0.0,5304.0,4.53,0.871,Transit,host_single
HATS-04,5403,50,50,0.43,0.08,0.08,1.001,0.02,0.02,0.925,0.022,0.022,4.51,0.02,0.02,-1.0,-1.0,-1.0,2.517,0.013,0.016,0.016,0.0362,0.0002,0.0002,1.323,0.028,0.028,1.02,0.037,0.037,31.6,2.2,2.2,1.17,0.12,0.12,1315.0,21.0,21.0,2014AJ....148...29J,2014AJ....148...29J,1.1027027027027028,8.41530751410828,HATS-04,True,4,"[0, 1, 2, 3]",HATS-4 b,HATS-4,TIC 59843967,88.5,0.6,-0.6,0.1132,0.0029,-0.0029,8.43,0.17,-0.22,0.013,2455808.34095,0.00036,-0.00036,2.5272,0.0216,-0.0216,0.217,0.074,-0.093,,0.0,5403.0,4.51,0.925,Transit,host_single
HAT-P-49,6820,52,52,0.074,0.08,0.08,1.543,0.051,0.051,1.833,0.138,0.076,4.1,0.04,0.04,-1.0,-1.0,-1.0,2.692,0.0,0.192,0.0,0.0438,0.0005,0.0005,1.73,0.205,0.205,1.413,0.128,0.077,21.4,3.7,3.2,0.57,0.13,0.13,2131.0,69.0,42.0,2014AJ....147...84B,2014AJ....147...84B,0.7708674304418985,5.13824488331023,HAT-P-49,True,4,"[0, 1, 2, 3]",HAT-P-49 b,HAT-P-49,TIC 99224131,86.2,1.7,-1.7,,,,5.15,0.31,-0.31,0.0,,,,,,,,,,0.63,0.0,6820.0,4.1,2.06,Transit,host_single
HAT-P-68,4508,43,43,-0.059,0.036,0.036,0.679,0.029,0.008,0.6701,0.0041,0.0032,4.615,0.013,0.013,2.24,0.13,0.03,2.298,0.0,0.041,0.0,0.02996,0.00043,0.00012,0.724,0.043,0.043,1.072,0.012,0.012,15.6,1.1,1.0,0.548,0.038,0.038,1028.0,8.0,8.0,2021AJ....161...64L,2021AJ....161...64L,1.599761229667214,9.614027144397626,HAT-P-68,True,4,"[0, 1, 2, 3]",HAT-P-68 b,HAT-P-68,TIC 63189173,88.73,0.47,-0.27,0.1644,0.0015,-0.0015,9.6,0.185,-0.047,0.041,2456614.20355,0.00014,-0.00014,2.0868,0.01272,-0.01272,0.212,0.045,-0.076,,0.0,4508.0,4.615,0.6701,Transit,host_single
Kepler-111c,5914,81,82,0.237,0.058,0.059,1.118,0.061,0.068,1.145,0.04,0.037,4.369,0.036,0.041,0.74,0.09,0.09,224.785,0.176,0.08,0.085,0.751,0.013,0.016,0.7,0.14,0.31,0.651,0.081,0.081,43.4,8.9,8.5,2.58,0.62,0.54,352.0,6.0,6.0,2014ApJ...784...45R,2024ApJS..271...16D,0.5685589519650656,141.03847492974907,Kepler-111c,True,4,"[0, 1, 2, 3]",Kepler-111 c,Kepler-111,TIC 63001143,89.756,0.018,-0.02,0.0568,0.0006,-0.00065,141.0,5.2,-5.6,0.176,2454975.09611,0.00088,-0.00088,11.13,0.084,-0.079,0.65,0.035,-0.044,0.3226,1.0,5914.0,4.369,1.145,Transit,planet_name
TOI-4515,5433,70,70,0.1,0.08,0.08,0.949,0.02,0.02,0.86,0.03,0.03,4.48,0.1,0.10,1.506,0.041,0.04,15.266,0.461,0.007,0.007,0.118,0.001,0.001,2.005,0.052,0.052,1.086,0.039,0.039,-1.0,-1.0,-1,1.46,0.16,0.16,705.0,10.0,10.0,2024A+A...682A.135C,2024A+A...682A.135C,1.2627906976744188,29.504394679587524,TOI-4515,True,4,"[0, 1, 2, 3]",TOI-4515 b,TOI-4515,TIC 456862677,87.954,0.039,-0.041,0.13,0.001,-0.001,29.67,0.27,-0.27,0.461,2459451.62191,0.00022,-0.00022,3.24,0.05,-0.05,0.772,0.01,-0.011,,0.0,5433.0,4.48,0.86,Transit,host_single
HIP_08152c,5530,110,110,-0.09,0.09,0.09,0.91,0.06,0.06,0.95,0.04,0.04,-1.0,-1.0,-1,-1.0,-1.0,-1.0,19.605,0.0,0.28,0.0,0.138,0.003,0.003,0.0296,0.0069,0.0069,0.221,0.017,0.017,-1.0,-1.0,-1,2.6,0.8,0.8,699.0,23.0,23.0,2023AJ....166..153A,2023AJ....166..153A,0.2326315789473684,31.236231584062867,HIP 08152c,True,4,"[0, 1, 2, 3]",HIP 8152 c,HIP 8152,TIC 164767175,,,,0.02410048,0.00135937,-0.00128019,,,,0.2,2458398.2869,0.0064,-0.0064,4.383408,0.2664371,-0.2130072,0.396637,0.236802,-0.273522,,0.0,5618.0,4.443,0.9603,Transit,planet_name
HIP_08152b,5530,110,110,-0.09,0.09,0.09,0.91,0.06,0.06,0.95,0.04,0.04,-1.0,-1.0,-1,-1.0,-1.0,-1.0,10.751,0.0,0.14,0.0,0.092,0.002,0.002,0.0245,0.0057,0.0057,0.228,0.017,0.017,-1.0,-1.0,-1,1.9,0.6,0.6,855.0,28.0,28.0,2023AJ....166..153A,2023AJ....166..153A,0.24,20.82415438937524,HIP 08152b,True,4,"[0, 1, 2, 3]",HIP 8152 b,HIP 8152,TIC 164767175,,,,0.02421345,0.00143166,-0.00122563,,,,0.0,2458393.0855,0.0031,-0.0031,2.9954278,0.1586933,-0.1252907,0.518763,0.212923,-0.355842,,0.0,5618.0,4.443,0.9603,Transit,planet_name
TOI-4961,5380,170,180,0.206,0.088,0.09,0.912,0.04,0.051,0.912,0.03,0.032,4.479,0.034,0.034,1.206,0.121,0.135,7.479,0.182,0.048,0.04,0.0726,0.0011,0.0013,1.8,0.23,0.21,1.101,0.039,0.041,36.9,6.4,4.5,1.26,0.21,0.20,919.0,29.0,30.0,2025ApJS..280...30Y,2025ApJS..280...30Y,1.207236842105263,17.11768125757068,TOI-4961,True,4,"[0, 1, 2, 3]",TOI-4961 b,TOI-4961,TIC 420202798,88.11,0.13,-0.14,,,,17.15,0.6,-0.61,0.182,2459884.82079,0.00036,-0.00036,3.528,0.048,-0.048,0.639,0.031,-0.04,1.541,0.0,5380.0,4.479,0.912,Transit,host_single
HD_207496,4819,94,94,0.095,0.038,0.038,0.8,0.04,0.04,0.769,0.026,0.026,4.51,0.04,0.04,1.77,0.2,0.2,6.441,0.231,0.042,0.049,0.0629,0.0011,0.0011,0.019,0.005,0.005,0.201,0.011,0.009,-1.0,-1.0,-1,2.39,0.73,0.69,743.0,26.0,26.0,2023A+A...673A...4B,2023A+A...673A...4B,0.2613784135240572,17.588445546688494,HD 207496,True,4,"[0, 1, 2, 3]",HD 207496 b,HD 207496,TIC 290348383,88.79,0.8,-0.75,0.02663,0.0009,-0.00052,21.47,0.82,-1.4,0.231,2458658.78978,0.0005,-0.0005,1.762,0.037,-0.15,0.43,0.25,-0.28,,0.0,4819.0,4.507,0.769,Transit,host_single
